feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Serendipitaceae_gen_Incertae_sedis	pH	acidic	0.0660672619006491	0.0117355992848651	23	18	1.37778487612003e-05	0.000319760906666189
Sugiyamaella	pH	acidic	0.0340511935905441	0.00615984632509029	23	15	1.74280449946633e-05	0.000373362348539517
Umbelopsis	pH	acidic	0.0683993947966819	0.0123521719007731	23	23	1.70485291498897e-05	0.000373362348539517
Gloeopycnis	pH	acidic	0.00594509490683116	0.00108636335802294	23	12	1.98191745743996e-05	0.000408862231034835
Leptobacillium	pH	acidic	0.0133205839479756	0.00246894489626801	23	14	2.37166125697429e-05	0.000435639489421472
Pochonia	pH	acidic	0.00626773187687439	0.00116020696990996	23	10	2.33332477160939e-05	0.000435639489421472
Scytalidium	pH	acidic	0.013796912790242	0.00255211196763727	23	14	2.31265132630037e-05	0.000435639489421472
Talaromyces	pH	acidic	-0.089325740634859	0.0165854755208264	23	23	2.42456448331519e-05	0.000435639489421472
Brahmaculus	pH	acidic	0.0341594652303619	0.00669604018584824	23	17	4.71882855217804e-05	0.00082137109486349
Pleotrichocladium	pH	acidic	-0.0356731418140899	0.00703576003921657	23	15	5.07837506408383e-05	0.000857168154755968
Humicolopsis	pH	acidic	0.0336970082936029	0.00672269343673224	23	20	5.82047522538087e-05	0.000931099228654331
Phialocephala	pH	acidic	0.0554692556587428	0.0110711960264253	23	18	5.85071328597874e-05	0.000931099228654331
Cenococcum	pH	acidic	0.0441400405556177	0.00906845565565193	23	16	8.20184955588463e-05	0.0012657427501351
Leccinum	pH	acidic	0.00977848890277015	0.00201329633042302	23	14	8.40798595242345e-05	0.0012657427501351
Pseudohyphozyma	pH	acidic	0.00623394671356905	0.00132848948891764	23	11	0.000124261597552156	0.00182141341675133
Cosmospora	pH	acidic	-0.0202511505695833	0.00435650317859107	23	11	0.00013799069125393	0.00197079012893434
Truncatella	pH	acidic	-0.0257756013347336	0.00560499629097631	23	12	0.000155377421894319	0.0021636305998784
Crocicreas	pH	acidic	0.0234377355230244	0.00517084537406896	23	16	0.000181871139795146	0.0022022222796934
GS04_gen_Incertae_sedis	pH	acidic	0.0112845435735557	0.00248084019720771	23	9	0.000175055739639127	0.0022022222796934
Mycena	pH	acidic	0.0368392805993391	0.00805387236609704	23	20	0.000164753475223886	0.0022022222796934
Sclerococcum	pH	acidic	0.152641681603044	0.0336535805708995	23	23	0.000180572003844739	0.0022022222796934
Spiculogloeomycetes_gen_Incertae_sedis	pH	acidic	0.00375361601774565	0.000826299517976974	23	10	0.00017757790544045	0.0022022222796934
Verrucoccum	pH	acidic	-0.0139432124652527	0.00306384865995089	23	9	0.000174137968164427	0.0022022222796934
Galerina	pH	acidic	0.0123954199699325	0.00279028615690151	23	18	0.000225642038098658	0.00263163606545133
Paraphoma	pH	acidic	-0.0406586985310802	0.00915688087340895	23	21	0.000226783718387189	0.00263163606545133
Pseudocoleophoma	pH	acidic	-0.0238919818873983	0.00546876000514666	23	10	0.000268989968632598	0.00305770229649708
Triscelophorus	pH	acidic	-0.0104191719776926	0.00241524807627918	23	9	0.000306716503379418	0.00341682184764671
Cephalothecaceae_gen_Incertae_sedis	pH	acidic	0.0699119618115684	0.0162684195878052	23	20	0.000319068110763019	0.00348472426852944
Sorocybe	pH	acidic	0.0083671056187279	0.00196868666162604	23	15	0.000357288779215609	0.00382711250044412
Nothodactylaria	pH	acidic	-0.00840279439175154	0.00198332286429956	23	8	0.000368898301354834	0.00387691233688005
Hamatocanthoscypha	pH	acidic	-0.0416342693496592	0.00990532710719218	23	14	0.000399677633490968	0.00412260077508276
Pezizellaster	pH	acidic	-0.0306443590684682	0.00734388841750042	23	16	0.000429871655239195	0.00435342749033148
Chytridiales_gen_Incertae_sedis	pH	acidic	0.017474612960666	0.00422817888263019	23	15	0.000472886534185987	0.00470353213467133
Keissleriella	pH	acidic	-0.00998625592956755	0.00242847680739828	23	16	0.000496937880615245	0.00485604209653845
Rhexocercosporidium	pH	acidic	-0.046703176579015	0.0113817603715051	23	16	0.000507521022319395	0.00487395188675695
Hyphodiscus	pH	acidic	0.033041616649382	0.00821259768278352	23	17	0.000614554423271417	0.0058018104027488
Apiotrichum	pH	acidic	0.050078090227302	0.012528187334844	23	18	0.000654023663695229	0.00607151967797071
Cladoriellaceae_gen_Incertae_sedis	pH	acidic	0.00501593758786104	0.00125785861074273	23	9	0.000669122002044276	0.0061084904909609
Gelasinospora	pH	acidic	0.00357009382929095	0.000896790825702061	23	10	0.000679939695582722	0.0061084904909609
Dothiora	pH	acidic	0.003549051917053	0.000901432791253782	23	10	0.000754986268731005	0.00657073987004953
Penicillium	pH	acidic	-0.171806769394581	0.0436174556037955	23	23	0.000751709312227434	0.00657073987004953
Hymenochaetales_gen_Incertae_sedis	pH	acidic	0.0241585763316802	0.00615679964676621	23	11	0.000779223980671415	0.00667735011129197
Babjeviella	pH	acidic	0.00929698443849899	0.00239712590826251	23	11	0.000868573780094397	0.00733023629564514
Cenangiaceae_gen_Incertae_sedis	pH	acidic	0.0129740660510823	0.00337577664872496	23	10	0.000944401480738403	0.0077357591878131
Kodamaea	pH	acidic	-0.076593825429661	0.0199116062994866	23	19	0.000936758543833229	0.0077357591878131
GS22_gen_Incertae_sedis	pH	acidic	0.0143934633490049	0.00376144286599836	23	10	0.000982750836094193	0.00793322051745602
Neonectria	pH	acidic	-0.0340405843995999	0.00900847003309136	23	16	0.00110136454390186	0.00876371501361908
Trechispora	pH	acidic	0.0214857154185895	0.00569793791946674	23	18	0.00112238234997127	0.00880516857653516
Cladophialophora	pH	acidic	-0.152107324699023	0.0412273564067133	23	23	0.00136171737869458	0.0105343969435122
Melanodiplodia	pH	acidic	-0.0109110868024506	0.00296838137616558	23	9	0.00140675304841059	0.0107337184652698
Fusarium	pH	acidic	-0.0686642583924957	0.0188133165265267	23	22	0.00149626694887816	0.0112624417638532
Flammula	pH	acidic	0.00574523502544822	0.00159460009967503	23	16	0.00167191019100224	0.0124167196851767
Pulvinula	pH	acidic	-0.024292737250949	0.00680422850013512	23	9	0.00180638485006502	0.0132388994932397
Tetracladium	pH	acidic	-0.0886833303282304	0.025056486571384	23	16	0.00194327804518925	0.0140572191061092
Cystoderma	pH	acidic	0.00765685158873287	0.00217230110804824	23	12	0.00201130947565713	0.0143628125377054
Fayodia	pH	acidic	0.00762768377175674	0.0021815596566371	23	9	0.00215034359314705	0.0151612833086444
Sporormiella	pH	acidic	-0.039803511788653	0.0115334530741246	23	23	0.00239250614089947	0.0166578240060126
Gymnopilus	pH	acidic	0.0041726060960803	0.00121344377674166	23	8	0.00246383704261833	0.0169426818856594
Diademospora	pH	acidic	0.0310770681227368	0.00911720610449475	23	11	0.00264401464007074	0.0177435681267398
Helvella	pH	acidic	-0.0294285143822525	0.00863355907239934	23	12	0.00264400457909302	0.0177435681267398
Plectosphaerella	pH	acidic	-0.0370502687799139	0.0109090108833609	23	12	0.00272159544880399	0.018046769821236
Syzygospora	pH	acidic	0.0328422999476711	0.00969747585919755	23	20	0.0027836909193258	0.0182413628478173
Pezoloma	pH	acidic	0.0357718044858943	0.010602617140035	23	20	0.0028686514312121	0.018579521478897
Luellia	pH	acidic	0.0163264638972411	0.00485477689239599	23	11	0.00294285494132615	0.0188410368082606
Phomatospora	pH	acidic	-0.0202588641293352	0.00606908300536386	23	9	0.00311971341614789	0.0197463678726634
Dissophora	pH	acidic	0.012241455103512	0.00368307431937976	23	16	0.00322610813654619	0.0201903621579351
Krasilnikovozyma	pH	acidic	0.0040865097805322	0.0012409306374858	23	8	0.00346519003725973	0.0214456761194852
Kurtzmanomyces	pH	acidic	-0.023826859888745	0.00726608180444538	23	9	0.00357949314129158	0.0219096448318617
Rhizopogon	pH	acidic	-0.0604511551017803	0.0184870033998559	23	23	0.00365762698519719	0.0221445459864656
Sclerostagonospora	pH	acidic	-0.0273296365690677	0.00839153254578431	23	16	0.00377111649461774	0.0225861493279794
Dermea	pH	acidic	0.0053990393393586	0.00166647504552029	23	8	0.0039234607442035	0.0232485918566101
Schizothecium	pH	acidic	-0.00968697860286379	0.0029954334413496	23	10	0.0039774921859823	0.0233206647114962
Tremella	pH	acidic	0.00964844273231781	0.0029886738849224	23	14	0.0040294280032936	0.0233790770607764
Tolypocladium	pH	acidic	0.0317629172329295	0.00987369823060484	23	18	0.00413772796320674	0.0237599430464552
Dothiorella	pH	acidic	0.00596860549019289	0.00186901944320553	23	15	0.00436948528682168	0.0244052161475074
Isthmomyces	pH	acidic	-0.00475603605441512	0.00148986789438307	23	7	0.00438154688465125	0.0244052161475074
Zoopagomycota_gen_Incertae_sedis	pH	acidic	0.00734704320877863	0.00230143140677628	23	8	0.00438026375796326	0.0244052161475074
Endogonomycetes_gen_Incertae_sedis	pH	acidic	0.00796393068260404	0.00249984880754518	23	10	0.00444796208884279	0.024529850331539
Phaeotremella	pH	acidic	0.00473322947549534	0.00149226708832945	23	12	0.00459382938358292	0.0250859114378008
Scolecolachnum	pH	acidic	0.00729542191328418	0.00230505855597321	23	9	0.00466755184313409	0.0252410327827737
Acrophialophora	pH	acidic	-0.0056410115110358	0.00180055960707619	23	6	0.00502645695324212	0.0269205434899602
Sympoventuriaceae_gen_Incertae_sedis	pH	acidic	0.00663458428452579	0.00212618902291847	23	9	0.00517372657910244	0.0274453876624767
Mycosphaerellales_gen_Incertae_sedis	pH	acidic	-0.0162124455286348	0.00520424608266458	23	9	0.00523588659854509	0.0275131022206568
Hypocreaceae_gen_Incertae_sedis	pH	acidic	0.00289633885870921	0.000933188480476014	23	7	0.00537696130098121	0.0279903499499676
Entimomentora	pH	acidic	-0.0216638876333108	0.00700304319589271	23	11	0.00550486814804187	0.0283908477635122
Trichosporiella	pH	acidic	-0.00831419972017027	0.00269253857217357	23	8	0.00557667844646536	0.0284973384833138
Chlorencoelia	pH	acidic	0.00319583675842671	0.0010388565576048	23	6	0.00572703908222015	0.0289996433526966
Lecythophora	pH	acidic	-0.0400027908686957	0.0130303876067131	23	16	0.00581113466824062	0.0290579604377646
Lyomyces	pH	acidic	-0.00498291854845549	0.00162437554586871	23	6	0.005842893301669	0.0290579604377646
Preussia	pH	acidic	-0.032560288826898	0.0107204723767224	23	15	0.00626491223748239	0.0308810275776787
Yamadamyces	pH	acidic	0.00309294820896339	0.00102653059712343	23	9	0.00662185626607152	0.0323541573701916
Pseudogymnoascus	pH	acidic	0.00908609010658113	0.00302874037679738	23	18	0.00682250027851526	0.0330446317837652
Calycellina	pH	acidic	0.00420177321731979	0.00140470409989687	23	6	0.00696010276081052	0.0334204934290643
Babjevia	pH	acidic	0.030881307842352	0.0103588867838647	23	23	0.00712201068607111	0.033905640616595
Scleroconidioma	pH	acidic	0.0023880595702186	0.000805434604392241	23	6	0.00739013305247844	0.0348656694480716
Tylospora	pH	acidic	0.0950894610983506	0.0321089985905611	23	21	0.0074488593614372	0.0348656694480716
Bicornispora	pH	acidic	0.00490727367733842	0.00166255032499319	23	15	0.0076169921727867	0.0349763368227703
Nadsonia	pH	acidic	0.0167021140935575	0.00566340582005053	23	9	0.00766088526459241	0.0349763368227703
Rhizophagus	pH	acidic	-0.00710566163430601	0.00240573632382925	23	7	0.00758277064313044	0.0349763368227703
Pseudoplectania	pH	acidic	0.0385253308381584	0.0131663497672905	23	14	0.00807353783599833	0.0362658110858957
Slooffia	pH	acidic	0.001930112442392	0.000658974071663875	23	6	0.00802017113418893	0.0362658110858957
Oliveonia	pH	acidic	-0.0197966482791285	0.00680935556854395	23	12	0.00842476403001318	0.0372428060691852
Ophiocordycipitaceae_gen_Incertae_sedis	pH	acidic	0.00535745549481027	0.00184210783285252	23	9	0.00840460542073303	0.0372428060691852
Psoroglaena	pH	acidic	-0.0243019358296642	0.00837947156024206	23	11	0.00856131355337606	0.037548438182917
Dermateaceae_gen_Incertae_sedis	pH	acidic	0.00341453326627825	0.00118268922899185	23	6	0.0088186158773551	0.0381394934536328
Genolevuria	pH	acidic	0.0116579599912498	0.00403896825657597	23	14	0.00883302451619144	0.0381394934536328
Herpotrichiellaceae_gen_Incertae_sedis	pH	acidic	0.0632315189325376	0.021955656959126	23	20	0.00896189911820619	0.0383982908372373
Sporidiobolales_gen_Incertae_sedis	pH	acidic	0.00803590880120614	0.00280036265517976	23	8	0.0091743218402635	0.0390083760689066
Ceratobasidiaceae_gen_Incertae_sedis	pH	acidic	-0.0196157848092594	0.00684540596279383	23	15	0.00925871174021282	0.0390689578734738
Auriculariales_gen_Incertae_sedis	pH	acidic	0.0154224904087961	0.00543710965512361	23	11	0.00988447778577351	0.0403231958634888
GS12_gen_Incertae_sedis	pH	acidic	0.0330888820846708	0.0116847910076594	23	10	0.00999030705414984	0.0403231958634888
Kurtzmaniella	pH	acidic	-0.00880176241229184	0.00310567801885984	23	15	0.00993882220324389	0.0403231958634888
Mortierellomycetes_gen_Incertae_sedis	pH	acidic	0.00619386761240232	0.00218362311062379	23	8	0.00988479460736173	0.0403231958634888
Oidiodendron	pH	acidic	0.0793537561213124	0.0279173065502816	23	23	0.00975331229822836	0.0403231958634888
Tomentella	pH	acidic	-0.0645854419094005	0.0227816842650795	23	21	0.00991905009872561	0.0403231958634888
Achroceratosphaeria	pH	acidic	-0.00694828017497466	0.00246053661982202	23	5	0.0101694189683785	0.0405496455864908
Micropeltidaceae_gen_Incertae_sedis	pH	acidic	0.00389093441112145	0.00138136033181088	23	8	0.0103340423329687	0.0405496455864908
Synnemapestaloides	pH	acidic	0.010890690157829	0.00385974986837899	23	11	0.010221730657501	0.0405496455864908
Tympanidaceae_gen_Incertae_sedis	pH	acidic	0.0357930862859918	0.0127079624972435	23	13	0.0103376116216906	0.0405496455864908
Branch01_gen_Incertae_sedis	pH	acidic	0.00266981339474363	0.000950044030613084	23	6	0.0104869413207472	0.04084773647312
Ochroconis	pH	acidic	-0.0196346250966141	0.00702233693842414	23	8	0.0108257043755932	0.0418744259528155
Ceratobasidium	pH	acidic	-0.0279021734469941	0.0099995787907058	23	14	0.0109645826378285	0.0421191208915206
Chaetosphaeria	pH	acidic	0.0136531713800353	0.00491697790189242	23	11	0.0113033188965466	0.042596650410199
Cistella	pH	acidic	-0.0161375252361636	0.00581292088484105	23	17	0.0113183200371803	0.042596650410199
Tyrannosorus	pH	acidic	0.00986842550798511	0.00354752030800583	23	17	0.0111765698620513	0.042596650410199
Pezizomycotina_gen_Incertae_sedis	pH	acidic	0.0165818964110977	0.006006974656164	23	14	0.011722596654748	0.0438220559509705
Cryptococcus	pH	acidic	-0.100928635622684	0.0366143715434359	23	21	0.0118253476476308	0.0439114575982025
Cladosporium	pH	acidic	-0.0840302380098461	0.0305755955557883	23	23	0.0120450360015706	0.044138717453124
Endogonales_gen_Incertae_sedis	pH	acidic	0.00462123422511399	0.00168029157190769	23	6	0.0119919952837556	0.044138717453124
Coccomyces	pH	acidic	0.00847934191614717	0.0031127719709638	23	8	0.0127126528661746	0.046280703571629
Sporormiaceae_gen_Incertae_sedis	pH	acidic	-0.00951602734894489	0.00349974071381695	23	6	0.0128542139528936	0.0464921894270244
Phacidium	pH	acidic	0.0162127484024191	0.00598325746592464	23	15	0.0131248137023376	0.0471646531109809
Micarea	pH	acidic	0.00542656169111255	0.00201104742479447	23	7	0.0134582560728391	0.0477468065768877
Venturia	pH	acidic	0.0227418774152831	0.00842015588171596	23	23	0.013383578227056	0.0477468065768877
Haplographium	pH	acidic	0.00577419689651776	0.00214614539537959	23	8	0.0136952726677561	0.048280170100887
Aphanocladium	pH	acidic	0.00260695296790473	0.000974454907880811	23	7	0.0141638072617854	0.0493077540300905
Spermospora	pH	acidic	-0.0141066843999738	0.00526997631369204	23	12	0.0141166439051621	0.0493077540300905
Chaetospermum	pH	acidic	-0.0112180399885777	0.0042157331164092	23	6	0.0146183023217719	0.0505738782188008
GS08_gen_Incertae_sedis	pH	acidic	0.00375302504197799	0.00141376530356253	23	9	0.0148249394001622	0.0509721681845083
Ballistosporomyces	pH	acidic	0.00563264832536434	0.00213432598445539	23	6	0.0153417563683237	0.0524255110254987
Sakaguchia	pH	acidic	-0.00809838236853335	0.00310378370464458	23	11	0.0163825180490361	0.0556406253250799
Epibryon	pH	acidic	0.00497680666344101	0.0019202519910758	23	18	0.0170207331527176	0.0574578688852345
Trichoderma	pH	acidic	-0.0342029311375214	0.0133074646895362	23	23	0.0178407896391554	0.0598633724639129
Mortierellaceae_gen_Incertae_sedis	pH	acidic	0.00330781922520742	0.00129014855932873	23	6	0.0180875911235279	0.0603280733880541
Hyaloscypha	pH	acidic	0.101132712529072	0.0395719024931726	23	23	0.0184150300887015	0.0610545938059924
Rhodotorula	pH	acidic	0.00799149245858951	0.00313088079908592	23	8	0.0185435653600164	0.0611169580208826
Davidhawksworthia	pH	acidic	0.00219872112609737	0.000863869087172485	23	6	0.0188392322895375	0.0617261905016022
Colpoma	pH	acidic	0.00532119585802734	0.00211223305163967	23	6	0.0199316861385822	0.0648573909754327
Derxomyces	pH	acidic	0.0058046770404455	0.00230756626802876	23	10	0.0200933586694007	0.0648573909754327
Renatobasidium	pH	acidic	0.00591483598520047	0.00235245031331183	23	8	0.0201442165866245	0.0648573909754327
Vishniacozyma	pH	acidic	-0.0347911672988143	0.0138616357093349	23	21	0.0203387466946616	0.0651073672926811
Ceraceomyces	pH	acidic	0.0152001625710306	0.00609651111903463	23	10	0.0210830754859118	0.0671044174037307
Byssoporia	pH	acidic	0.00219748367873652	0.000882488985824649	23	5	0.0212272557042239	0.0671270436907382
Thaxterogaster	pH	acidic	0.0185467875671043	0.00745499799917234	23	14	0.0213312149609707	0.0671270436907382
Geomyces	pH	acidic	0.00191228315637202	0.000771365383582273	23	5	0.0217370419373762	0.0676398455816679
Umbelopsidomycetes_gen_Incertae_sedis	pH	acidic	0.0115153260890033	0.00464397131233646	23	8	0.0217117537713561	0.0676398455816679
Occultifur	pH	acidic	0.0342682733823618	0.0138549719805346	23	18	0.0220070168199413	0.0680994909372628
Auriculariaceae_gen_Incertae_sedis	pH	acidic	0.00874976847083239	0.00354146494370337	23	7	0.0221348668382839	0.0681166896625643
Eurotiales_gen_Incertae_sedis	pH	acidic	0.0119703823056818	0.0048610238256494	23	7	0.0225257040621191	0.0681486944380814
Myrothecium	pH	acidic	-0.00942931642031928	0.00383262423979963	23	8	0.0226346651185728	0.0681486944380814
Pyronemataceae_gen_Incertae_sedis	pH	acidic	0.0183390595537644	0.00744487380952211	23	13	0.0224874563570477	0.0681486944380814
Roesleria	pH	acidic	0.00248963201165037	0.00100957366575752	23	5	0.0223568742152999	0.0681486944380814
Clavaria	pH	acidic	0.0470780801949043	0.0192194872871271	23	22	0.0231644638903822	0.0693688515427037
Sordariales_gen_Incertae_sedis	pH	acidic	-0.0979372262236994	0.0401027291140085	23	21	0.0235317205254315	0.0700918092655902
Lentitheciaceae_gen_Incertae_sedis	pH	acidic	-0.01961316195674	0.00808990576030993	23	9	0.0244430063754204	0.0724189071867509
Lipomycetaceae_gen_Incertae_sedis	pH	acidic	0.00212942990989004	0.000880647508516506	23	5	0.0247778774926964	0.0730226336689517
Perennicordyceps	pH	acidic	0.00392899273491299	0.00162816610934226	23	5	0.0250376242148272	0.0733997720403091
Basidiobolus	pH	acidic	0.00432783206677728	0.00179531310380973	23	5	0.0251721027754718	0.0734076505022921
Filobasidiales_gen_Incertae_sedis	pH	acidic	0.0165762244487845	0.0069242775331051	23	13	0.0260832922038508	0.0752766515934969
Venturiocistella	pH	acidic	0.00474035898241884	0.00197969046779543	23	5	0.0260518789897131	0.0752766515934969
Neosetophoma	pH	acidic	-0.0133493264764104	0.00559130059032603	23	9	0.0264411545708301	0.0759160984327442
Diddensiella	pH	acidic	-0.00816760203672322	0.00343852691942809	23	5	0.0271345666572017	0.0775074545028788
Drechmeria	pH	acidic	-0.00445110899760369	0.00188460691365429	23	14	0.027921430797174	0.0789453652488627
GS18_ord_Incertae_sedis_gen_Incertae_sedis	pH	acidic	0.00656171628477795	0.00277753546564072	23	8	0.0278859838535634	0.0789453652488627
Taeniolella	pH	acidic	-0.00481881237702672	0.00204347585577967	23	6	0.0281395228465636	0.079160172856242
Pycnora	pH	acidic	0.00368708726481636	0.00156531735108751	23	11	0.0282979881869387	0.0792059267342956
Septoglomus	pH	acidic	-0.00748978603474607	0.00319005907842602	23	4	0.0287581678367186	0.0800914974252612
Ascocorticium	pH	acidic	0.00151291992845365	0.000645489745619189	23	5	0.0290031210965436	0.0801673305460954
Neomicrosphaeropsis	pH	acidic	-0.0035315714866876	0.00150748709585236	23	7	0.0290732509341315	0.0801673305460954
Bombardioidea	pH	acidic	-0.0092119357734025	0.003951822723256	23	7	0.0297943951101203	0.0817511235287537
Mrakiaceae_gen_Incertae_sedis	pH	acidic	0.0022999494771537	0.000988772975667599	23	5	0.0301092600737679	0.0822100875543564
Myxozyma	pH	acidic	0.0694643286389101	0.0301508609628754	23	20	0.0315440267749779	0.0852913733672947
Peniophorella	pH	acidic	0.00823767071157289	0.00357549615422445	23	8	0.0315419270368691	0.0852913733672947
Claussenomyces	pH	acidic	0.0118171355460128	0.00513708239984495	23	14	0.0317783506080762	0.0855098612980602
Glutinomyces	pH	acidic	0.0208283021924663	0.00908304182505841	23	13	0.0322650495599426	0.0864020798311926
Mollisia	pH	acidic	0.00768900379651517	0.00335889612455522	23	18	0.03253276779132	0.0867021610515083
Chloridium	pH	acidic	0.0228588207077729	0.0100076262879111	23	16	0.0328748411405089	0.0871966024536355
Colletotrichum	pH	acidic	-0.00722250513602707	0.00319663654692097	23	8	0.0346138273094981	0.0909429330725965
Mallocybe	pH	acidic	-0.0798937235326536	0.0353284801667476	23	15	0.0344668293039277	0.0909429330725965
Inocybe	pH	acidic	-0.0737876172305533	0.0327078528244874	23	21	0.0348628002811475	0.0909734328716771
Pseudodictyosporium	pH	acidic	-0.00583155316404868	0.00258636495013123	23	5	0.0349520909058149	0.0909734328716771
Pseudovalsaria	pH	acidic	0.00193952061912985	0.00086108140079991	23	8	0.0351198794319481	0.0909849899702096
Cutaneotrichosporon	pH	acidic	-0.0152694022376495	0.00680087855569739	23	7	0.0356497394624194	0.0911151697445899
Paraleptosphaeria	pH	acidic	-0.00197491057021105	0.000879669510269705	23	4	0.0356608743345073	0.0911151697445899
Zygorhynchus	pH	acidic	-0.00365670206553143	0.00162813104683296	23	6	0.035595019331881	0.0911151697445899
Pyrenopeziza	pH	acidic	-0.008581571527161	0.00382801044429268	23	8	0.0359039657969266	0.0913173924606762
Rhizosphaera	pH	acidic	0.00453015238215634	0.00203311773465522	23	5	0.0369297029015407	0.0934992932552643
Trichobolus	pH	acidic	-0.00208587490832676	0.000938701392931219	23	4	0.0373978489901086	0.0942561171379659
Sepedonium	pH	acidic	-0.0130335141394831	0.00590720017044033	23	11	0.0386295415611548	0.0969218677908253
Gamsia	pH	acidic	0.0018032336591289	0.000819939173539203	23	5	0.039202251958246	0.0979177324696997
Acarospora	pH	acidic	0.0320536263669791	0.0145910357444555	23	13	0.0393983408790935	0.0979681958466746
Patellariales_gen_Incertae_sedis	pH	acidic	0.00301951680275161	0.00137766661762533	23	5	0.0398086751176785	0.0985485868468751
Bannozyma	pH	acidic	0.00112224605505704	0.000513203076142931	23	4	0.0402205852999084	0.0990448291565363
Pucciniales_gen_Incertae_sedis	pH	acidic	0.00229474509788852	0.00105022430614976	23	4	0.040364768794495	0.0990448291565363
Gryganskiella	pH	acidic	0.0120666991094865	0.00554051087819608	23	8	0.0409567916371065	0.100056723429247
Dissoderma	pH	acidic	0.00687787822255408	0.00316236589158579	23	6	0.0412082801423247	0.100100695010874
Metarhizium	pH	acidic	-0.0132623984488733	0.0061020728228683	23	4	0.0413342187657111	0.100100695010874
Bacidina	pH	acidic	-0.0226180977491163	0.0104385311608039	23	6	0.0418992549899886	0.10102980532218
Sarea	pH	acidic	0.00132532186021511	0.000612715623082522	23	4	0.0422225173505683	0.101370440363218
Basidiodendron	pH	acidic	0.00586332818951673	0.00273905298664139	23	6	0.0441946230450754	0.105649807021918
Laetinaevia	pH	acidic	-0.0255894062874631	0.0119680553798926	23	16	0.0444197783688351	0.105734258766843
Hebeloma	pH	acidic	-0.0629667970568286	0.0296011484707623	23	22	0.0454206034382069	0.107515967054348
Karstenia	pH	acidic	-0.00680765541046886	0.00320250986216584	23	4	0.0455543415167434	0.107515967054348
Buckleyzyma	pH	acidic	-0.00339373285965145	0.00160014667989215	23	5	0.0460032826589254	0.108117419582369
Dioszegia	pH	acidic	-0.0107334233576069	0.0050719354186511	23	7	0.0464387209424334	0.108227479351194
Tremellomycetes_gen_Incertae_sedis	pH	acidic	0.00560215353671548	0.0026452663943791	23	10	0.0462917713905514	0.108227479351194
Cystobasidiales_gen_Incertae_sedis	pH	acidic	0.00343811278805091	0.00163294736758832	23	11	0.0474618199714091	0.110150973850312
Goidanichiella	pH	acidic	0.0033574343138801	0.00159705184023168	23	5	0.0477690578752841	0.110404005130843
